Running "size_report:before" (size_report) task

~~~~~~~~~~~
Size report
~~~~~~~~~~~

Filename                                                                                                Size          %
3.9custom/dijit/themes/soria/images/spriteCheckbox.gif                                                 0.8 KiB     0.0%
3.9custom/dijit/themes/nihilo/images/spriteCheckbox.gif                                                0.8 KiB     0.0%
3.9custom/dijit/themes/soria/form/Checkbox.css                                                         0.8 KiB     0.0%
3.9custom/dojox/gantt/resources/images/zoomout.png                                                     0.8 KiB     0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/switch-square-k.gif                                    0.8 KiB     0.0%
3.9custom/dojox/mobile/themes/windows/Slider.less                                                      0.7 KiB     0.0%
3.9custom/dojox/form/resources/Uploader.html                                                           0.7 KiB     0.0%
3.9custom/dojox/mobile/themes/holodark/CheckBox.less                                                   760 B       0.0%
3.9custom/dojox/mobile/themes/holodark/IconMenu-compat.css                                             758 B       0.0%
3.9custom/dojox/editor/plugins/resources/emoticons/emoticonLaughing.gif                                757 B       0.0%
3.9custom/dojox/mobile/themes/custom/SimpleDialog.css                                                  756 B       0.0%
3.9custom/dojox/mobile/themes/common/transitions/flip.less                                             755 B       0.0%
3.9custom/dojox/highlight/resources/pygments/trac.css                                                  755 B       0.0%
3.9custom/dojox/image/resources/SlideShow.html                                                         755 B       0.0%
3.9custom/dojox/widget/Loader/icons/loading.gif                                                        751 B       0.0%
3.9custom/dojox/mobile/themes/holodark/common.css                                                      751 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGreenBadge.css                                750 B       0.0%
3.9custom/dijit/themes/claro/images                                                                    748 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlueBadge.css                                 747 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-default-l.gif                                       745 B       0.0%
3.9custom/dojox/mobile/themes/common/transitions/revealv.less                                          745 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonRedBadge.css                                  744 B       0.0%
3.9custom/dijit/themes/claro/images/treeExpandImages8bit.png                                           744 B       0.0%
3.9custom/dijit/themes/nihilo/form/RadioButton.css                                                     742 B       0.0%
3.9custom/dojox/mobile/themes/common/IconMenu_rtl-compat.less                                          742 B       0.0%
3.9custom/dojox/form/resources/UploaderFileList.css                                                    742 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/Heading.css                                                   741 B       0.0%
3.9custom/dojox/mobile/themes/android/Accordion-compat.css                                             739 B       0.0%
3.9custom/dijit/themes/claro/layout/images/tabRightUnselected.svg                                      738 B       0.0%
3.9custom/dojox/mobile/themes/windows/Accordion-compat.css                                             738 B       0.0%
3.9custom/dijit/themes/claro/layout/images/tabLeftUnselected.svg                                       737 B       0.0%
3.9custom/dojox/mobile/themes/common/transitions/reveal.less                                           737 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/common/images/legendLayerContextLightGray.png                736 B       0.0%
3.9custom/dojox/mobile/themes/holodark/Slider.less                                                     734 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-square-l.gif                                        733 B       0.0%
3.9custom/dojox/mobile/themes/holodark/variables_rtl.less                                              731 B       0.0%
3.9custom/dijit/themes/soria/form/RadioButton.css                                                      730 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/variables_rtl.less                                            730 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/switch-round1-k.gif                                    730 B       0.0%
3.9custom/dojox/mobile/themes/android/variables_rtl.less                                               730 B       0.0%
3.9custom/dojox/mobile/themes/iphone/variables_rtl.less                                                728 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/switch-arc2-r.gif                                        728 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/switch-arc2-r.gif                                         728 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/switch-arc2-r.gif                                         728 B       0.0%
3.9custom/dojox/mobile/themes/windows/variables_rtl.less                                               727 B       0.0%
3.9custom/dojox/rpc/SMDLibrary/twitter.smd                                                             727 B       0.0%
3.9custom/dijit/themes/tundra/images/dndCopy.png                                                       727 B       0.0%
3.9custom/dojox/mobile/themes/custom/variables_rtl.less                                                727 B       0.0%
3.9custom/dijit/themes/nihilo/images/dndCopy.png                                                       727 B       0.0%
3.9custom/dojox/mobile/themes/holodark/TabBar.less                                                     727 B       0.0%
3.9custom/dijit/themes/soria/images/dndCopy.png                                                        727 B       0.0%
3.9custom/dojox/mobile/themes/iphone/dijit/Calendar-compat.css                                         726 B       0.0%
3.9custom/dojox/form/resources/_CheckedMultiSelectMenuItem.html                                        721 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/common/images/legendLayerContextLightGray_rtl.png            721 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/switch-arc1-k.gif                                      721 B       0.0%
3.9custom/esri/toolbars/images/delete.png                                                              721 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/common-compat.css                                             719 B       0.0%
3.9custom/dojox/grid/enhanced/resources/claro/Common.css                                               717 B       0.0%
3.9custom/dojox/mobile/themes/android/common-compat.css                                                717 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/switch-round2-r.gif                                    716 B       0.0%
3.9custom/dijit/themes/tundra/layout/SplitContainer.css                                                716 B       0.0%
3.9custom/dojox/editor/plugins/resources/emoticons                                                     714 B       0.0%
3.9custom/esri/dijit/css/HomeButton.css                                                                713 B       0.0%
3.9custom/dojox/mobile/build/build.sh                                                                  713 B       0.0%
3.9custom/dijit/themes/claro/images/tooltip.png                                                        713 B       0.0%
3.9custom/dojox/mobile/themes/iphone/Accordion-compat.css                                              713 B       0.0%
3.9custom/dijit/themes/claro/Toolbar_rtl.css                                                           712 B       0.0%
3.9custom/dojox/widget/Wizard/Wizard.html                                                              712 B       0.0%
3.9custom/dojox/mobile/themes/windows/CheckBox.less                                                    711 B       0.0%
3.9custom/dojox/image/resources/images/close_dark.png                                                  711 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/light/images/legendLayerContextGray_rtl.png                  710 B       0.0%
3.9custom/dojox/highlight/resources/highlight.css                                                      708 B       0.0%
3.9custom/dojox/mobile/themes/windows/ValuePicker-compat.css                                           707 B       0.0%
3.9custom/dojox/mobile/themes/holodark/Accordion-compat.css                                            705 B       0.0%
3.9custom/dijit/themes/nihilo/images/progressBarFull.png                                               702 B       0.0%
3.9custom/dojox/mobile/themes/custom/ProgressBar.css                                                   702 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/IconMenu-compat.css                                           700 B       0.0%
3.9custom/dojo/package.json                                                                            699 B       0.0%
3.9custom/dojox/mobile/themes/windows/RadioButton.less                                                 698 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/common/images/addCommand.png                                 696 B       0.0%
3.9custom/esri/dijit/images/whitex.png                                                                 693 B       0.0%
3.9custom/dojox/mobile/themes/windows/PageIndicator.css                                                693 B       0.0%
3.9custom/dojox/grid/resources/View.html                                                               692 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/switch-arc1-r.gif                                         691 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/switch-arc1-r.gif                                         691 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/switch-arc1-r.gif                                        691 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/switch-square-r.gif                                    690 B       0.0%
3.9custom/dojox/mobile/themes/common/common.less                                                       689 B       0.0%
3.9custom/dijit/themes/tundra/images/loading.gif                                                       687 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/switch-square-r.gif                                       686 B       0.0%
3.9custom/dojox/mobile/themes/common/SimpleDialog.less                                                 686 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/switch-square-r.gif                                      686 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/switch-square-r.gif                                       686 B       0.0%
3.9custom/dojox/editor/plugins/resources/css/Smiley.css                                                686 B       0.0%
3.9custom/dojox/mobile/themes/custom/IconMenu_rtl.css                                                  685 B       0.0%
3.9custom/dojox/mobile/themes/windows/IconMenu_rtl.css                                                 685 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-round-r.gif                                         683 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-arc-r.gif                                           683 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/switch-arc2-r.gif                                      683 B       0.0%
3.9custom/dojox/gauges/_Gauge.css                                                                      682 B       0.0%
3.9custom/dojox/mobile/themes/android/IconMenu_rtl.css                                                 682 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/light/OneVar.css                                             682 B       0.0%
3.9custom/dojox/mobile/themes/holodark/IconMenu_rtl.css                                                682 B       0.0%
3.9custom/dijit/themes/soria/images/spriteCheckbox.png                                                 681 B       0.0%
3.9custom/dijit/themes/nihilo/images/spriteCheckbox.png                                                681 B       0.0%
3.9custom/dojox/mobile/themes/holodark/dijit/Calendar-compat.css                                       681 B       0.0%
3.9custom/dojox/editor/plugins/resources/css                                                           680 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/compat/mblDomButtonGrayStar.png                        680 B       0.0%
3.9custom/dojox/grid/enhanced/resources                                                                680 B       0.0%
3.9custom/dojox/editor/plugins/resources/css/SafePaste.css                                             680 B       0.0%
3.9custom/dijit/themes/claro/layout/images                                                             680 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/common/images/dataCollections                                680 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/switch-round1-r.gif                                    679 B       0.0%
3.9custom/esri/dijit/css/Gallery.css                                                                   678 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGrayKnob.css                                  677 B       0.0%
3.9custom/dijit/themes/nihilo/images/dndMove.png                                                       676 B       0.0%
3.9custom/dijit/themes/soria/images/dndMove.png                                                        676 B       0.0%
3.9custom/dijit/themes/tundra/images/dndMove.png                                                       676 B       0.0%
3.9custom/esri/dijit/analysis/images/treeExpandImages.png                                              676 B       0.0%
3.9custom/dojox/editor/plugins/resources/css/PasteFromWord.css                                         676 B       0.0%
3.9custom/dijit/themes/soria/images/tabBottomEnabledSpriteLR.gif                                       676 B       0.0%
3.9custom/dojox/image/resources/images/close.png                                                       675 B       0.0%
3.9custom/esri/dijit/images/Directions/print.png                                                       674 B       0.0%
3.9custom/dijit/themes/soria/layout/SplitContainer.css                                                 674 B       0.0%
3.9custom/dojox/mobile/themes/windows/TabBar.less                                                      672 B       0.0%
3.9custom/dojox/mobile/themes/iphone/IconMenu_rtl.css                                                  671 B       0.0%
3.9custom/dojox/mobile/themes/common/transitions/coverv.less                                           669 B       0.0%
3.9custom/dojox/mobile/themes/android/ListItem-compat.css                                              668 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonSilverCircleOrangeButton.less                 666 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/ListItem-compat.css                                           665 B       0.0%
3.9custom/esri/dijit/images/button-active.png                                                          665 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonSilverCircleGreenButton.less                  662 B       0.0%
3.9custom/dijit/themes/nihilo/images/treeExpand_loading.gif                                            662 B       0.0%
3.9custom/dijit/themes/nihilo/layout/SplitContainer.css                                                662 B       0.0%
3.9custom/dojox/analytics/logger/dojoxAnalytics.php                                                    662 B       0.0%
3.9custom/dijit/themes/soria/images/treeExpand_loading.gif                                             662 B       0.0%
3.9custom/dojox/mobile/themes/common/transitions/cover.less                                            661 B       0.0%
3.9custom/dojox/mobile/themes/holodark/Heading.css                                                     660 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonSilverCircleGrayButton.less                   659 B       0.0%
3.9custom/dojox/mobile/themes/iphone/ListItem-compat.css                                               652 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/common/images/rightArrowTail.png                             652 B       0.0%
3.9custom/dojox/mobile/themes/custom/ListItem-compat.css                                               652 B       0.0%
3.9custom/dijit/themes/claro/images/dialogCloseIcon8bit.png                                            649 B       0.0%
3.9custom/dojox/widget                                                                                 646 B       0.0%
3.9custom/dojox/mobile/themes/windows/ScrollablePane.css                                               645 B       0.0%
3.9custom/dojox/mobile/themes/common/transitions/slidev.less                                           644 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/compat/switch-arc1-r.gif                                      644 B       0.0%
3.9custom/dojox/widget/FilePicker/_FileInfoPane.html                                                   640 B       0.0%
3.9custom/dojox/sketch/resources/sketch.css                                                            640 B       0.0%
3.9custom/dojox/editor/plugins/resources/icons/save.gif                                                639 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGreenBadge.less                               637 B       0.0%
3.9custom/esri/dijit/images/Measure_Area16.png                                                         637 B       0.0%
3.9custom/dojox/widget/TitleGroup/TitleGroup.css                                                       636 B       0.0%
3.9custom/dojox/mobile/themes/common/RoundRectList.less                                                636 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/common/images/leftArrowTail.png                              635 B       0.0%
3.9custom/dojox/mobile/themes/holodark/ProgressBar.css                                                 634 B       0.0%
3.9custom/dojox/mobile/themes/common/transitions/slide.less                                            634 B       0.0%
3.9custom/esri/dijit/images/button-hover.png                                                           633 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlueBadge.less                                633 B       0.0%
3.9custom/dojox/mobile/themes/windows/Heading.less                                                     633 B       0.0%
3.9custom/dijit/themes/claro/images/loadingAnimation.gif                                               631 B       0.0%
3.9custom/dijit/icons/images/loadingAnimation_rtl.gif                                                  630 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGrayPlus.less                                 630 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteCross.less                               629 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonRedBadge.less                                 629 B       0.0%
3.9custom/dojox/mobile/themes/android/ValuePicker-compat.css                                           628 B       0.0%
3.9custom/esri/dijit/css/TimeSlider.css                                                                628 B       0.0%
3.9custom/dojox/highlight/resources/pygments/fruity.css                                                628 B       0.0%
3.9custom/dojox/image/resources/images/left.png                                                        626 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGrayCross.less                                625 B       0.0%
3.9custom/dojox/mobile/themes/common/ValuePicker-compat.less                                           624 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonRedCross.less                                 621 B       0.0%
3.9custom/esri/images/map/fixed-pan-sprite.png                                                         621 B       0.0%
3.9custom/dojox/image/resources/images/right.png                                                       621 B       0.0%
3.9custom/dojox/mobile/themes/common/Accordion-compat.less                                             619 B       0.0%
3.9custom/dojox/layout/resources/ResizeHandle.css                                                      616 B       0.0%
3.9custom/dojox/mobile/themes/iphone/ValuePicker-compat.css                                            616 B       0.0%
3.9custom/dojox/mobile/themes/custom/common-compat.css                                                 615 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/SimpleDialog.css                                              614 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/common                                                       612 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/light/images                                                 612 B       0.0%
3.9custom/dojox/mobile/themes/iphone/IconMenu_rtl-compat.css                                           608 B       0.0%
3.9custom/dojox/mobile/themes/holodark/ListItem-compat.css                                             605 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/IconMenu_rtl-compat.css                                       604 B       0.0%
3.9custom/dojox/mobile/themes/android/IconMenu_rtl-compat.css                                          604 B       0.0%
3.9custom/dojox/mobile/themes/custom/IconMenu_rtl-compat.css                                           604 B       0.0%
3.9custom/dojox/mobile/themes/holodark/IconMenu_rtl-compat.css                                         604 B       0.0%
3.9custom/dojox/mobile/themes/windows/IconMenu_rtl-compat.css                                          604 B       0.0%
3.9custom/esri/dijit/css/BasemapGallery.css                                                            601 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/light/images/rightArrowTail.png                              600 B       0.0%
3.9custom/dojox/sketch/resources/images/icons.gif                                                      600 B       0.0%
3.9custom/dojox/mobile/themes/holodark/TabBar_rtl-compat.css                                           600 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/TabBar_rtl-compat.css                                         600 B       0.0%
3.9custom/dojox/mobile/themes/windows/TabBar_rtl-compat.css                                            600 B       0.0%
3.9custom/dojox/mobile/themes/android/TabBar_rtl-compat.css                                            600 B       0.0%
3.9custom/dojox/mobile/themes/custom/TabBar_rtl-compat.css                                             600 B       0.0%
3.9custom/dojox/mobile/themes/iphone/TabBar_rtl-compat.css                                             600 B       0.0%
3.9custom/dojox/editor/plugins/resources/icons/showBlockNodes.gif                                      599 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/light/images/leftArrowTail.png                               598 B       0.0%
3.9custom/dojox/form/resources/RangeSlider.css                                                         598 B       0.0%
3.9custom/dojox/form/resources/FileInputAuto.html                                                      596 B       0.0%
3.9custom/dijit/themes/tundra/images/radioButtonActiveHover.png                                        596 B       0.0%
3.9custom/dijit/themes/claro/Calendar_rtl.less                                                         596 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-default-r.gif                                       595 B       0.0%
3.9custom/dojox/mobile/themes/windows/RoundRect.css                                                    594 B       0.0%
3.9custom/dojox/mobile/themes/windows/GridLayout.css                                                   594 B       0.0%
3.9custom/dojox/widget/Portlet/images/icons.png                                                        593 B       0.0%
3.9custom/dojox/mobile/themes/common/transitions/fade.css                                              592 B       0.0%
3.9custom/dojox/mobile/themes/custom/ValuePicker-compat.css                                            590 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/ValuePicker-compat.css                                        590 B       0.0%
3.9custom/dojox/mobile/themes/common/transitions/dissolve.less                                         588 B       0.0%
3.9custom/esri/dijit/analysis/images/close.gif                                                         586 B       0.0%
3.9custom/esri/dijit/images/close.gif                                                                  586 B       0.0%
3.9custom/dojox/grid/enhanced/resources/Common.css                                                     583 B       0.0%
3.9custom/dojox/mobile/themes/windows/ComboBox.less                                                    583 B       0.0%
3.9custom/dojox/layout/resources/RadioGroup.css                                                        580 B       0.0%
3.9custom/dojox/mobile/themes/common/Heading.less                                                      580 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/switch-square-l.gif                                      578 B       0.0%
3.9custom/esri/dijit/images/popup-sprite                                                               578 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/switch-square-l.gif                                       578 B       0.0%
3.9custom/dijit/themes/tundra/ProgressBar.css                                                          578 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/switch-square-l.gif                                       578 B       0.0%
3.9custom/dojox/editor/plugins/resources/icons/preview.gif                                             577 B       0.0%
3.9custom/dijit/themes/nihilo/ProgressBar.css                                                          576 B       0.0%
3.9custom/dijit/themes/tundra/layout/AccordionContainer.css                                            574 B       0.0%
3.9custom/dojox/mobile/themes/holodark/TextBox.css                                                     574 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteCross.css                                573 B       0.0%
3.9custom/dojox/geo/charting/resources/img/zoomin.png                                                  573 B       0.0%
3.9custom/dijit/themes/claro/Calendar_rtl.css                                                          572 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGrayCross.css                                 570 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/common/images/one.png                                        569 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonRedCross.css                                  567 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/switch-round2-k.gif                                       566 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/switch-round2-k.gif                                       566 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-default-k.gif                                       566 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/switch-round2-k.gif                                      566 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/common/BufferOptions.css                                     566 B       0.0%
3.9custom/dojox/editor/plugins/resources/icons/pageBreak.gif                                           564 B       0.0%
3.9custom/dojox/widget/Dialog/Dialog.html                                                              562 B       0.0%
3.9custom/dojox/mobile/themes/common/ListItem_rtl.less                                                 561 B       0.0%
3.9custom/dijit/themes/nihilo/TimePicker.css                                                           559 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhitePlus.less                                554 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-round2-k.gif                                        554 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/Accordion-compat.css                                          552 B       0.0%
3.9custom/dijit/themes/soria/TimePicker.css                                                            551 B       0.0%
3.9custom/dojox/mobile/themes/holodark/TabBar-compat.less                                              551 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteSearch.less                              549 B       0.0%
3.9custom/dijit/themes/soria/ProgressBar.css                                                           546 B       0.0%
3.9custom/dijit/themes/claro/InlineEditBox.less                                                        544 B       0.0%
3.9custom/dojox/layout/resources                                                                       544 B       0.0%
3.9custom/dijit/themes/nihilo/images/tabBottomHoverC.gif                                               542 B       0.0%
3.9custom/dojox/html/resources/ellipsis.css                                                            539 B       0.0%
3.9custom/dojox/mobile/themes/custom/Accordion-compat.css                                              539 B       0.0%
3.9custom/dojox/mobile/themes/iphone/Heading.less                                                      537 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/switch-arc2-k.gif                                        536 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/switch-arc2-k.gif                                         536 B       0.0%
3.9custom/dojox/mobile/themes/common/ProgressBar.less                                                  536 B       0.0%
3.9custom/esri/dijit/images/Measure_Distance16.png                                                     536 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/switch-arc2-k.gif                                         536 B       0.0%
3.9custom/dojox/av/widget/resources/Player.html                                                        536 B       0.0%
3.9custom/dijit/themes/claro/images/tooltip8bit.png                                                    534 B       0.0%
3.9custom/dojox/mobile/themes/common/compat/spinwheel-bg.png                                           532 B       0.0%
3.9custom/dojox/mobile/themes/windows/FixedSplitter.css                                                531 B       0.0%
3.9custom/dojox/widget/RollingList/RollingList.html                                                    530 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/arrow-button-right-head-sel.png                            528 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-round2-r.gif                                        527 B       0.0%
3.9custom/dojox/widget/DocTester/DocTester.css                                                         524 B       0.0%
3.9custom/dojox/geo/charting/resources/img/zoomout.png                                                 522 B       0.0%
3.9custom/dojox/mobile/themes/windows/Accordion.less                                                   520 B       0.0%
3.9custom/dojox/mobile/themes/custom/EdgeToEdgeCategory.css                                            520 B       0.0%
3.9custom/dojox/widget/DocTester/DocTester.html                                                        519 B       0.0%
3.9custom/dijit/themes/nihilo/images/tabBottomActiveC.gif                                              518 B       0.0%
3.9custom/dojox/mobile/themes/iphone/EdgeToEdgeCategory.css                                            517 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGrayPlus.css                                  516 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/switch-arc2-l.gif                                          512 B       0.0%
3.9custom/dojox/widget/Calendar/CalendarYear.html                                                      512 B       0.0%
3.9custom/dojox/widget/Pager/images/vPrevious.png                                                      512 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/switch-round1-k.gif                                       511 B       0.0%
3.9custom/dijit/themes/nihilo/images/tabBottomEnabledC.gif                                             511 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/switch-round1-k.gif                                       511 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/switch-round1-k.gif                                      511 B       0.0%
3.9custom/esri/package.json                                                                            511 B       0.0%
3.9custom/dojox/highlight/resources/pygments                                                           510 B       0.0%
3.9custom/dojox/editor/plugins/resources/images                                                        510 B       0.0%
3.9custom/esri/dijit/images/HistogramTimeSlider                                                        510 B       0.0%
3.9custom/dojox/mobile/themes/common/common-compat.less                                                509 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-round1-r.gif                                        508 B       0.0%
3.9custom/dojox/layout/resources/ExpandoPane.html                                                      506 B       0.0%
3.9custom/esri/dijit/GeocodeMatch/images/spriteArrows.png                                              505 B       0.0%
3.9custom/dojox/widget/Pager/images/hPrevious.png                                                      502 B       0.0%
3.9custom/esri/dijit/images/edit.png                                                                   501 B       0.0%
3.9custom/esri/dijit/analysis/images/edit.png                                                          501 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/switch-round1-l.gif                                        500 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-round1-k.gif                                        500 B       0.0%
3.9custom/dijit/themes/tundra/images/radioButtonActive.png                                             500 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteSearch.css                               500 B       0.0%
3.9custom/dojox/mobile/themes/windows/RoundRectCategory.css                                            500 B       0.0%
3.9custom/dojox/widget/Pager/images/vNext.png                                                          500 B       0.0%
3.9custom/dojox/form/resources/CheckedMultiSelect.html                                                 497 B       0.0%
3.9custom/dojox/widget/Pager/images/hNext.png                                                          496 B       0.0%
3.9custom/dojox/mobile/themes/windows/Overlay-compat.css                                               496 B       0.0%
3.9custom/dojox/widget/Toaster/Toaster.css                                                             494 B       0.0%
3.9custom/dojox/form/resources/FileInput.html                                                          493 B       0.0%
3.9custom/dojox/mobile/themes/android/compat/switch-arc1-k.gif                                         492 B       0.0%
3.9custom/dojox/mobile/themes/windows/compat/switch-arc1-k.gif                                         492 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-arc2-r.gif                                          492 B       0.0%
3.9custom/dojox/mobile/themes/holodark/compat/switch-arc1-k.gif                                        492 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/ProgressBar.css                                               491 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/switch-arc1-l.gif                                          489 B       0.0%
3.9custom/dojox/mobile/themes/windows/ProgressBar-compat.css                                           487 B       0.0%
3.9custom/dojox/mobile/themes/windows/ListItem_rtl.css                                                 487 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-square-r.gif                                        484 B       0.0%
3.9custom/dojox/treemap/themes/MobileTreeMap.css                                                       484 B       0.0%
3.9custom/dojox/drawing/resources/drawing.css                                                          484 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/arrow-button-right-head.png                                484 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/arrow-button-head-sel.png                                  482 B       0.0%
3.9custom/dijit/themes/soria/images/tabBottomActiveC.gif                                               482 B       0.0%
3.9custom/dojox/widget/Calendar/CalendarMonth.html                                                     477 B       0.0%
3.9custom/dojox/layout/resources/DndGridContainer.css                                                  476 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/switch-round2-l.gif                                        476 B       0.0%
3.9custom/dojox/mobile/themes/holodark/RoundRectList.css                                               476 B       0.0%
3.9custom/dojox/image/resources                                                                        476 B       0.0%
3.9custom/dijit/themes/soria/images/spriteArrows.png                                                   476 B       0.0%
3.9custom/esri/dijit/images/Directions                                                                 476 B       0.0%
3.9custom/dijit/themes/nihilo/images/spriteArrows.png                                                  476 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-arc1-r.gif                                          474 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonGrayRoundRect.less                            471 B       0.0%
3.9custom/dojox/mobile/themes/common/ToolBarButton_rtl.less                                            470 B       0.0%
3.9custom/dojox/fx/resources/shadowB.png                                                               470 B       0.0%
3.9custom/dojox/mobile/themes/windows/EdgeToEdgeList.css                                               470 B       0.0%
3.9custom/dojox/mobile/themes/blackberry/RoundRectList.css                                             467 B       0.0%
3.9custom/dojox/mobile/themes/custom/RoundRectList.css                                                 467 B       0.0%
3.9custom/dijit/themes/tundra/images/radioButtonActiveDisabled.png                                     467 B       0.0%
3.9custom/dojox/mobile/themes/iphone/RoundRectList.css                                                 467 B       0.0%
3.9custom/dojox/mobile/themes/android/RoundRectList.css                                                467 B       0.0%
3.9custom/dijit/themes/claro/ColorPalette.css                                                          466 B       0.0%
